Sample_Index,Execution_Time,Key_Bit,label,Label ID,Power Trace (Volts),Subkey,Attack/Normal,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,attack_success
40.0,109.45783923307728,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,0.3656467354184588,0.0506638584571786,-0.1672797932337008,0.0769591091719005,0.1936104527376517,0.189842141245161,-0.2597495069517895,0.0599090535040009,0.2175889056775662,0.1428564623993359,-0.0589420876529063,0.11027449076772,-0.2090134432496283,-0.1202027801126124,0.17730918443329,-0.0021866005680961,0.0104565672330468,0.0572141147934652,0.2468551083459663,-0.0743363633562325,0.0219442473434272,0.194252639710424,0.5515092413980782,0.10275070263008,0.0911283375179697,-0.1426198111300101,0.027072156441222,0.217613335847099,-0.04633050404698,0.116081070531122,0.4490464506956777,0.1486556652367299,0.11781667307113,0.279188376128697,-0.0659006094611962,-0.0151106445493415,-0.3359200402809285,0.4895445896871064,-0.0093483209033134,-0.0225955766430976,-0.0285318862019555,0.0038415886820501,0.2300580989270045,0.2295699844465334,0.0778906228409285,-0.1718697446821503,-0.0434860540438416,0.1882118443130627,0.4922332991146836,0.2792429490009306,0.2284019548624322,0.16881506264842,-0.0728876366003126,-0.0639958724987085,-0.001987166865725,0.2303176178967891,0.112569849701841,0.2141034772811033,0.5494833220602242,0.1868408652030058,0.468122272094548,0.3797046937975264,0.1340105982744733,0.4407026147436284,0.3562045953971362,0.3360165551757592,-0.3841901770764277,0.0052401082315207,0.2755120989731469,-0.0096770795871474,-0.1834635093638386,0.0539994432235771,0.5941504094686482,0.0365221986978888,0.188577425746725,0.1359141570444922,0.2902700200606238,0.5225423432920278,0.3186546445386665,0.8337893609437916,0.0765249792408589,0.5056331272507566,0.3075383158463646,0.1161965386237099,0.0299369062678678,0.4494565373950787,0.265834196361097,0.2637282043330239,0.1520545482455205,0.4427726454084342,0.1478023838070093,0.4084777707384554,0.5901918596039114,0.2242628157416374,0.1509252606606726,0.2752826986821383,0.4625863323350003,0.3539107625197097,-0.0089108536453266,0.5258697487194806,0.0
148.0,102.33808260995558,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,104.08372522600102,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,38.0,2627.76,Active,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,76.0,2717.27,Active,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,199.0,2763.72,Active,Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,111.16188167721047,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,105.12348215024062,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,0.0057185222006108,0.6040038658331062,-0.2456192287767931,0.1580742809388052,-0.30321472184322,0.1676847246383619,-0.1275090919786779,-0.0778677270439812,0.0906328003030159,-0.1249374192675761,0.0851445481653161,0.2219378560849871,-0.2129996239424433,0.0935866422156441,-0.3515110927346571,-0.2648295556184973,-0.0986098033869118,0.0100600273931094,0.0166162480711569,-0.478069595648931,-0.0367422919545267,-0.254081726503341,0.0540739496029506,0.1664083132282622,-0.0031293240120889,-0.0362716441360105,-0.0725026991824606,0.1861648360364271,0.1453785095953939,-0.1284033696625997,0.3121693685629528,0.2686411225221974,0.3031043920699507,0.2303456523317535,-0.0531337015415693,-0.0018616163790668,0.4226105019046172,0.0798217544991685,0.2323586312689801,0.3250627146055667,0.0865444861434816,0.0986315352365942,0.1031007095534969,-0.2273904037940311,0.1063175886174641,0.2363256697608006,0.494607808318916,0.1914142194496387,0.1053034895053147,0.0490911178132841,0.4525943871937085,-0.1183200950828912,0.4325532341911465,0.3139788013766648,0.3461856461853561,0.2389018459175909,-0.2121538360227487,0.568475686862272,0.2279491743914159,0.1880903158689371,0.0685922850796351,0.2728328674204263,0.3773660278044629,0.1861592329634296,0.0644253468587108,0.3530742225276433,0.5110256722086706,0.631944986628039,0.0149468603183277,0.0794188758305415,0.4986230905743138,0.7519979938753769,0.2912018424495677,0.1519256493951597,0.3593889446205217,0.0724473750363001,0.5260928356701042,0.487907788565566,0.0258808832578827,0.0796324931097181,0.3522133899526637,0.233273216013175,0.5321550910833652,-0.034076282606379,0.0644945886933505,0.4284544790690356,0.0537133480660364,0.5986577092392055,0.3070997399697468,0.1742957224462947,0.0252724349417649,0.3704849302812691,0.3783437571377255,0.3332799782859558,-0.1593183643186352,0.3061220047204911,0.3292003116103978,0.299498783714178,0.4100268821100024,-0.1919890064268651,0.0
72.0,116.91341417521704,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,54.0,2278.86,Idle,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,114.35501928958232,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,74.0,2738.58,Idle,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,92.0,2740.21,Idle,Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,13.0,2307.31,Idle,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,120.0,2691.87,Idle,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,0.0464238536533959,-0.0114166674331477,-0.1399244592366826,0.0004595678044469,0.0535494243253471,0.212892244836853,-0.0372788932991604,-0.2268382066844465,0.1757455028133476,0.2039639971495204,-0.5023091335621418,0.0865874934909249,-0.2814457800932562,0.1042810267929095,0.5144467386525643,-0.0647655503434842,-0.0264982080157962,0.2841666557741575,0.13132658795206,0.0891909235053612,0.3967016458550101,0.411371798625141,-0.0621324006796397,-0.1705181252820489,0.1350257882007521,0.2645713808518096,0.4192538601053177,-0.2731094319245425,0.0563578883294655,-0.2144981107066922,0.0992559464754729,0.2035401066769538,-0.0281183182474216,-0.0495197557325378,0.250841587965151,-0.1559345365405261,0.1881300220609794,0.3641795799776489,0.1432608728017413,0.2147207278986202,0.2085457842813063,0.3571858057533217,-0.0218781006890945,-0.2786728727537972,0.0749041463605013,-0.0257090279679392,-0.0811201034458222,-0.1387176818763889,0.2544425968767012,0.1560967471580117,0.2186326708650098,0.1764598873255271,0.1799014178357885,0.5587868984952712,0.152873461822531,0.3659957312346281,0.083461589722363,0.0906786162440117,0.18594952150165,-0.1666153275043412,0.1965212964328762,-0.066774169710584,0.0552318513757643,0.228650095653191,0.1878624238023176,0.621017124141364,0.0935451809456099,0.2922542122823822,0.5345032832025831,0.014614683343715,0.1159721013240233,0.2431752236912806,0.1930475850813811,0.1016397156536145,0.1234170408475935,0.1115292189468829,-0.2352292177298216,0.1305976381073131,0.1856976627894333,0.2946281406767096,0.0098084108629868,0.0238422206033112,0.2806735102938737,0.6134318825672553,0.5596243516521745,0.4533868929295678,0.1656911497876531,0.3679481928031515,0.182244694793524,-0.3164509231870945,0.0837460175129546,0.2384781863083144,0.5086472274676641,0.1514935899490634,0.3431497453118214,0.273847658822962,0.042140063007753,-0.0731731277422341,0.1444264107850707,0.3312451381528266,0.0
159.0,99.99949794735276,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,44.0,2088.16,Active,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,84.0,2613.89,Idle,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,20.0,2521.16,Idle,Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,132.0,2542.02,Active,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,112.8820731856792,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,173.0,2597.44,Idle,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,79.0,2221.97,Active,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,110.01643818896446,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,100.70727824649934,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,0.1700474089082701,-0.1177428859251367,-0.190698422698005,0.1942537174628273,-0.0383927149949798,0.0914153128813928,-0.0358051068769394,0.2045903032917564,0.1742349435960989,-0.4511254413823523,0.1308769538841156,0.2938739180896169,0.0953208231478928,0.015738194823818,-0.3041466518662141,0.4720288249392974,-0.0700518673218669,-0.0624840880948948,0.1329456736893753,-0.1923867452862812,-0.1877377875014625,-0.0722495635581417,0.1682205256967825,0.2029486051049643,0.1003369525380163,0.4130327209861022,0.2946563689246843,0.0281971750274927,-0.049368529337002,0.1910052685768477,-0.1572978260460111,0.188335823273196,0.3276794178782765,0.1256736105374342,0.2547367474560609,0.174851352466149,0.2855973728044741,0.0783305882241322,-0.1506985859979562,0.3132994477417675,0.0906130843792657,-0.3279695240173371,-0.0460049593831366,0.1674903966995872,0.2710578691769407,0.007231079866407,0.2650711835314994,0.3107375246757531,0.2859783227293142,0.342902345262195,0.5678725820322625,0.1256535238241241,0.0913265274032278,0.4042923263451524,0.0122304179469724,0.1716087818273072,0.2608451846255474,0.0009636134223277,-0.0484442401098696,0.3172239489217986,0.1514824970649488,-0.0953023946910293,0.6424572697861003,0.133185223369621,-0.016722953031956,0.3149411834167677,-0.1284277169743093,0.061615433183075,0.3617920581997619,0.1338321540929291,0.1971337159121328,0.0956906507915513,0.2031300871372486,0.1542528214419455,0.3089795985085892,0.5271235213321854,0.3638235620966677,-0.0130487468880849,0.2750755968530535,0.2515932111919682,0.4664368938673234,0.402660093320247,0.190168042217584,0.4133627810756313,0.276227339381051,0.0691396084664847,0.3663004705529785,0.2222611959643427,0.341548638605325,0.168134168053957,0.5412008721768566,0.6791313618327873,0.22150973793344,0.409114826646526,0.0942782965630804,0.3493545967877501,0.2468645695537639,-0.1263717322180079,0.2274665578393564,-0.0205698374713171,0.0
,,,2,133.0,2124.07,Active,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0,105.11384825678324,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0,100.6021867771547,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,169.0,2488.06,Idle,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,-0.1603728832041759,-0.1073846878672034,-0.1341390168248948,0.2236563780647049,-0.2276605319171722,0.4249681371247772,0.3204062248887864,-0.0219397640731231,0.0170231793629043,-0.1112104447244868,0.0478422043393763,0.205053744389084,-0.3987277713754374,-0.2953981717690307,0.2714324204285949,0.1708228243836373,-0.1507422368863702,0.1995941809637949,0.1892466895455219,-0.1436611591759807,0.1991952522412706,-0.1430117079622711,0.0505340833990264,-0.264303238093574,0.0273933576851041,0.2643156748024962,0.2334884982080746,-0.4255609495726519,0.1110930017121519,0.1605860076187922,0.3169644109327755,-0.0260622486648169,-0.0310108172633447,0.044685477070237,-0.3467888693478765,0.0990423266427899,-0.4521224956090734,0.2520497692880281,0.2436096688325014,0.3867389054304158,0.1082806859510772,0.4861317795758076,-0.1899134488844819,0.1896420172210498,0.207993891551221,0.2351270856014901,-0.114004140912744,0.0992771507966239,-0.2723404067965735,-0.084320857758503,0.0918227003982877,0.3245720292208648,0.2076566274182954,0.0792882908147607,0.0424890604193819,-0.0170766689507631,0.1864063048610162,0.3092247428450876,0.3078735693897544,0.399334124045852,-0.1446552377331476,0.159340982144974,-0.2103964232509557,-0.0673779631550458,0.3001387034730629,0.1608677635486164,0.0918750563655226,0.2186320717948698,0.2933633038868802,0.3636778300681713,0.1174838444286293,0.300894265366604,0.4147821724670179,0.5238627965334087,0.0702850349778679,0.1821605771787012,-0.0342776804789596,-0.04120997288298,0.4539798608564615,0.6059087471895312,0.3126498222806736,0.2964377570573662,0.4275723288654661,0.0248012319205243,0.3474801920525192,0.1240237666722745,0.5186940413611494,0.2361556982275297,0.1903282293278468,0.6605514192855688,0.4034771903850657,0.1700487587327822,-0.0065849120144427,0.5140759318632276,-0.0153756905487483,0.3392607194185572,0.6405815757324953,0.1685188982113157,0.4320183728419995,0.3621530837040057,0.0
130.0,109.60561646011294,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,0.3299872416924619,-0.2180568327271231,-0.0046293322007115,-0.0408857197003676,-0.0147717978418709,0.08437555007606,0.2809645526526267,0.0372471694098417,-0.1352466943343281,0.0597288144031994,-0.08421760722045,0.0980237440733451,-0.260668009073023,0.2648934174522859,-0.2001066162471286,-0.1912347076781923,0.0675064874053993,0.3587230487876129,-0.3189160170030111,0.0938642773309775,0.2510053842697239,-0.2324019128633448,0.0996878531613857,0.1657800151744687,0.5030299218729842,0.2766856276609903,0.0754568370565706,-0.0981094269116046,-0.1193036950558194,0.0379132079334849,0.168595626980904,0.2951490398316195,0.2337105639915564,0.0788436972448227,0.0611530538386018,0.036585734000151,0.0884842326041215,0.1687739164490729,0.3652078514650816,-0.08505633752841,0.2646396208109278,0.066082971757228,0.3661233885105874,0.2026995772080212,0.1710341068349536,0.0843704387377989,0.3534812466586775,0.084366012593849,0.3064000111754392,-0.0688530026913616,0.1885137640028394,-0.0069671313843582,0.297631086053095,0.3699344685161638,0.0368365820459851,0.3905154704577733,0.3412619351686575,0.0456979198092544,-0.042590703493536,0.245705041255528,-0.066529486555673,0.5170369507508951,0.3606875178709617,0.3963152942685567,0.1147403845673326,0.4569811551317478,0.1809767987299527,0.0742598276537772,0.2357859175630011,0.1694651196285115,0.2948987990782752,0.2943291814682839,0.1827018320556656,0.3596171786135614,0.2560639740589225,0.6423628265449578,0.1962413307967876,0.1348992990064425,0.1102570855351925,0.0941735874946935,0.2009290655226999,0.1465452144826823,0.3184373929641191,-0.0314706267459314,0.4860577174346436,0.4940849551654043,0.1286647474340412,0.3376115492207664,0.4707547403237369,0.6709071532741062,0.453186821554987,0.1644709316662289,0.6305143974103278,0.254140680519094,0.7086085763492116,0.6232042066545764,0.2850003833568224,0.3800645977904855,0.2060606772211418,0.5680761146243026,0.0
162.0,101.83250112937472,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,0.0649568399516103,0.105289308708737,-0.2863931966274692,0.083328870227869,-0.5109109043567172,0.4323035172937934,0.1432174890985461,,0.1329191202496893,0.1759140022730634,-0.0398868069563039,-4.559877614124361,-0.0615053728501302,-0.1184098672144674,0.0781982258299426,-0.2404469062170832,0.2029702812548134,0.1754832571426076,-0.0787666022046374,7.762448151914368,0.2272823293087651,0.0634587761598614,0.2088387197021442,-0.1164396200087294,0.1660178457025468,0.1282734018030757,-0.063907595728145,,-0.051200531741209,-3.0175499742872733,0.0251843317318878,0.3792963799634498,0.1640460710575926,0.0173535874224312,0.0305054347113791,0.3405340814027977,0.3882682023737271,-0.1975467581751424,0.2164003068026524,0.2891073124533074,0.4687157311480605,-0.0829248956702576,0.0747883185610255,,0.0935216041106538,0.3440354068658363,0.0307417525203298,0.2861654625002956,-0.0050297392214176,0.162040177482915,0.4769003955914687,0.1720601828677678,,0.2285656885373581,0.1369230970826942,0.3079059547155492,0.4708169083654877,0.2627154697616966,-0.1362729615671356,0.2838829803888011,-0.015429894120344,0.1592675591188773,0.1453528802815914,0.1421614517534299,0.4024129731968657,0.4493336099908057,0.0711715576136936,0.1251394345850127,0.2584090427549798,0.4461308717193374,0.3256009090054154,0.3513626481016754,0.3136356128298274,,0.4069821839685232,0.1370036523219751,0.1577883639646096,0.6684767776016615,-0.0451844842222947,0.1103620877851719,0.1455181598938266,0.1955487009271453,0.434856570993444,,0.1765387672707677,0.4104863834407815,,0.0197724215433338,0.3375795896913017,0.4695791845588065,0.2054430221370392,0.2744659414443249,0.6940937630443129,0.1839018563125379,0.3990594612474599,0.2503661451735194,0.3449209449117533,0.3219896605526541,0.3544381605926817,0.3423036708009887,1.0
,,,3,,,,,-0.4370238104917916,-0.2410682878493988,0.0601321506062021,-0.0063323964877043,-0.0395058263362279,-0.0228424549242528,-0.0319243365655354,0.2839267351232133,-0.0216306498652158,0.1545760973812691,0.0572219285810624,0.2665396177407923,-0.0385220333957442,0.1635867797492687,-0.1623178873638928,0.0611930636829103,-0.0583566053599176,0.0829937472324182,-0.1846187520872074,-0.059008431550436,-0.1401157650271811,0.2352992739503546,-0.0320454398267607,-0.1225069692815783,-0.1187103924579085,0.0986095340624221,0.4051141863368706,-0.0452404131364288,0.3698887978767979,0.2356973601456898,0.2027614814600263,-0.225113150795176,-0.2757295235574392,0.1397057704951472,0.2217216963675635,0.1776881602279144,0.147452831622427,0.031796470534131,0.2749346848230547,0.3459577156265388,-0.1429534304353434,-0.1480456840216417,0.2931375380460501,0.156992028093746,-0.0461985668774712,0.0707927860853518,0.1718635291011091,0.2604589151552116,-0.1982518437487337,0.1332568647995166,-0.117667317983938,0.4529386553728545,0.2016114458527729,0.0920384827597733,0.1676823193408983,0.2014755200960262,0.2406513417316388,0.2192489170265025,0.1459025117658568,0.141333907812188,-0.1749394433828061,0.1452979649923149,-0.2458741885723085,-0.0490716009486031,0.494958529880985,0.0801019387872091,0.3087641907387477,0.2718452069483017,0.0151413801042093,0.4384524850862528,0.3331581633739249,-0.0333647295227627,0.0999173538138639,0.4016336260685431,-0.0974404283831954,0.3847815134164608,0.3433302615425402,0.3945565677505982,-0.064043263122559,0.2301874777062251,0.2542814622248402,0.2008746004141978,0.3999178403418502,0.3697095706426265,0.3240451933797155,0.0511377797025347,0.1418240609229258,0.1839323681269895,0.3096658331788711,0.5847412793865023,-0.0206612178841528,-0.0670082720914063,0.5696041668198508,0.2392028780017521,0.350050434798928,0.1652046590909296,0.2808479328774622,0.8260272463449423,0.478376260625599,0.4569025572626182,0.0
,,,3,,,,,0.0980090015421325,-0.1095121233115789,-0.0005009916936579,,0.1299718904947061,-0.2902160637702527,-0.1470557649071323,-0.2143325815670149,-0.1105098059278019,0.0470693810569452,-4.673645460738796,-0.0992416403275211,,-0.0197453534390235,0.2330882803667198,-0.0075022018174596,-0.0804529237176432,-0.206288742211331,0.2929848677902372,0.1099886539623325,,-0.2619740779287635,0.2229995869529759,,0.1931475102323838,0.2246798486817238,0.2080111201211553,0.3800532856585113,2.906110228171648,,-0.1949678815663162,0.0904738064948024,,0.1081637634551552,-0.0148267592056874,0.1283349042442852,0.0466267270517209,0.122712678138615,-0.1996642329824075,-0.1873456319568699,0.2378897316393712,0.1555138960915543,0.2278166955352816,-0.0221610823713094,0.280948081148686,0.0035885375544513,0.1020560734862143,0.498967825411328,0.0158924105765125,,0.2581981613998476,0.248355091401465,-0.017988201103115,,0.0334616663710628,-0.1290265502625388,0.0765014960257227,0.2966536692831597,,,0.6108859893908267,,,0.2719690769999616,0.06780313745034,0.5348284940989976,-2.5037018621079663,0.1383844730804396,0.4114356019748112,0.1654351302265069,0.1222597631412642,,0.7792521828641668,,,0.362619579424187,0.2027170942831785,0.1308301258822281,,0.3251384559602045,-0.0037889721449878,0.3841855619908668,0.2356168025022437,0.3797753400574902,0.272795486404607,0.4086794627271115,0.8359313444876688,0.4753723603583952,0.6708606710927929,,,0.3069992562943479,0.3501126287030373,0.6857270995783973,0.0768505515919371,-0.016989003729073,0.3269956100564454,0.547615481963231,0.3590148525140589,0.4269775777008012,0.0
,,,3,,,,,0.2050266165432333,-0.1728232093498999,0.1844416290398823,-0.2410745545918183,0.2092087703064229,-0.1417729475172909,0.0245285548248248,0.3984089705270875,0.2308305629650102,-0.2489352912695189,0.1346737219502335,-0.2219892020231439,-0.1352360444724073,0.0494137519274495,0.4569537309661621,0.2315292344584818,-0.1160325714320987,-0.2453348805755511,0.1842022159023687,,,0.0374536547736824,-0.3294348077081489,0.2858842365753618,-0.1020649030668179,-0.0019424531010894,-0.1034313824269178,0.1940341889089011,0.2472981634620819,-0.1632670662172307,3.559988660164432,-0.1347889870334809,0.0515937364241298,0.4177970662894202,0.5244263029398212,0.2790064595819275,0.4893497329311099,0.0702091914499555,0.2483014333995654,0.2877082810304517,0.0663214369304257,0.1207412841320222,0.3758091912694946,0.0520095766091802,0.0275434417795686,0.0175763305569905,0.2713628751540731,-0.0508265997772617,0.4126253586273256,0.5871979181962421,0.4122415039430722,0.0484668859520492,0.2478510418529133,0.1246512790071304,-0.2166547396279406,0.4360672321509891,0.1914763236762169,0.2094169892837978,-0.0848798811560015,0.4361559776488697,0.4905075594860175,0.2904340169844088,-0.0321062594362523,0.2990817841576574,0.5027761038953671,0.0880211264880231,0.2587420618982253,-0.0083837482603549,0.4418845798880429,0.3531442746464875,0.2119297681309311,0.2264242667693926,0.0127589576544414,0.050950741898725,0.5192640242057629,0.0951025322758222,,0.1735301907995039,0.4110027197872098,0.2757300281846088,0.2070525923198113,-8.993180189695252,-0.0593520751452566,0.1177708440597769,0.0076859400710425,,0.2808336649992027,,0.1927552033276619,0.0871883192568825,0.1212209588447418,0.1514675955730889,0.2452792579145544,0.0231801997799623,0.2605864264150648,0.3490602421064643,0.1674876637502832,0.1309562463640445,-0.0561043289316766,0.5858991260711883,0.0
164.0,100.15635607491076,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
